0,1,2,3,4,5,6
1,11,12,15,16,27,29
10,19,20,27,35,44,47
2,8,11,15,16,20,28
8,9,11,15,26,35,37
3,9,15,18,39,42,45
3,7,9,27,32,38,41
6,11,15,16,23,30,40
2,5,6,14,30,43,48
6,7,8,26,28,34,43
7,27,28,39,43,45,46
15,27,30,31,33,43,44
7,11,27,33,43,45,46
1,5,9,25,27,33,37
6,27,34,35,36,42,49
6,14,19,22,33,35,46
3,8,14,16,37,38,49
4,10,14,22,24,26,47
1,5,14,30,31,36,37
6,11,12,20,27,37,48
2,14,17,19,23,24,41
7,8,11,18,28,48,49
6,13,19,21,24,27,39
2,11,23,28,31,43,44
3,5,8,13,23,35,49
2,8,11,27,37,40,41
9,12,14,18,19,38,43
3,10,29,31,33,42,49
6,22,27,34,38,40,47
12,31,32,34,35,38,48
5,12,20,24,25,30,34
1,8,21,30,36,45,49
7,9,11,16,25,30,35
1,30,38,39,44,45,47
5,8,20,21,31,36,42
5,7,11,31,32,40,48
9,16,23,25,32,39,41
6,15,32,35,42,44,48
13,24,26,27,29,40,49
5,14,20,26,28,43,49
12,21,22,23,31,35,38
12,18,24,25,31,43,49
1,9,12,20,32,38,41
5,9,15,38,39,41,42
2,5,10,18,19,29,43
9,18,28,38,43,44,48
6,8,13,20,24,25,30
12,19,32,33,37,46,49
1,6,14,16,22,24,32
11,14,16,17,22,32,47
4,21,22,26,36,37,38
4,5,10,17,21,31,48
7,29,38,39,40,42,47
12,16,24,27,30,42,46
8,18,20,24,29,35,38
4,14,16,25,26,36,45
4,6,11,19,30,38,49
7,8,24,38,43,45,46
9,12,14,21,31,34,35
12,14,15,17,18,24,38
5,16,17,25,29,34,42
13,16,19,24,38,39,42
4,5,9,28,42,45,46
8,33,36,41,46,47,49
1,3,14,17,22,48,49
12,13,19,24,34,40,43
9,12,22,33,42,46,49
5,13,20,24,37,39,46
9,12,14,18,31,42,43
12,15,19,20,34,43,48
2,4,17,35,39,47,49
9,13,15,18,20,37,44
1,15,18,24,26,34,43
3,6,22,25,41,43,49
3,7,11,12,14,23,44
6,8,19,22,29,31,44
2,5,6,15,19,24,48
2,3,8,9,13,22,29
9,10,11,19,25,38,48
6,9,14,18,41,42,44
1,22,23,29,34,37,44
7,9,17,20,23,34,41
10,12,20,28,31,35,43
5,8,14,17,24,44,45
1,4,21,24,29,30,46
2,7,15,21,24,32,35
17,22,25,33,34,41,48
10,20,23,26,36,40,47
12,14,18,28,40,41,48
2,9,18,20,30,39,43
1,15,17,34,35,39,44
3,7,13,31,32,36,45
3,6,13,20,42,45,49
11,13,14,15,17,42,45
1,3,26,29,32,35,40
2,23,26,30,37,43,45
3,5,7,24,27,35,49
5,6,17,22,28,40,46
4,8,11,28,33,43,49
1,8,15,18,26,36,37
13,25,28,29,38,40,48
7,16,22,28,42,43,45
12,15,18,29,37,46,47
2,9,12,22,32,37,38
5,6,8,19,25,27,28
1,3,14,17,22,43,49
16,19,20,21,25,33,47
7,12,19,20,38,44,48
4,6,9,24,26,45,47
6,15,25,29,36,42,45
24,26,31,33,34,39,48
20,24,31,39,40,41,47
7,17,18,20,27,37,39
2,8,20,24,25,32,43
7,17,22,31,37,38,39
1,6,11,15,28,33,44
12,14,18,23,29,30,35
13,16,30,34,43,48,49
16,23,24,25,40,46,47
5,8,24,27,32,42,45
2,17,21,24,44,46,48
19,28,30,33,34,35,36
7,16,34,36,37,42,43
1,10,12,28,31,38,49
15,20,28,31,38,43,49
1,11,13,14,16,28,42
2,5,13,14,25,35,39
3,4,20,21,26,32,45
2,4,20,34,35,37,41
15,16,27,35,40,48,49
11,20,21,28,29,37,40
5,11,20,21,23,27,48
6,7,19,20,26,32,41
8,14,30,34,41,48,49
2,6,7,11,28,36,43
2,32,37,38,41,45,49
1,2,21,26,34,35,45
4,17,24,30,35,44,47
15,25,27,30,35,41,47
8,10,22,37,38,46,47
1,13,27,34,36,45,46
5,16,22,27,35,38,47
3,19,31,32,36,40,47
3,4,11,18,29,45,47
1,7,17,27,32,44,48
2,4,9,11,15,30,36
8,11,20,24,39,42,48
2,5,14,32,37,45,46
2,8,9,13,17,24,33
2,4,9,10,24,29,47
5,18,29,33,39,41,46
2,11,23,35,40,44,46
3,15,27,31,45,47,48
16,22,26,35,39,42,43
6,7,14,19,27,30,32
4,16,19,28,34,35,48
7,13,36,37,40,41,43
2,10,34,38,39,41,48
1,19,20,30,31,33,48
8,11,13,20,24,45,47
6,18,20,37,40,44,46
6,12,15,16,34,37,42
5,12,17,25,26,29,44
2,11,25,26,30,37,49
4,7,13,17,19,26,42
4,5,19,32,33,36,39
1,6,7,29,37,41,49
4,18,19,24,30,31,45
3,37,38,40,42,43,46
2,10,12,32,39,40,48
10,12,22,33,38,41,42
7,11,14,15,19,30,41
7,8,16,18,24,25,46
10,11,23,28,32,34,41
3,7,15,23,29,31,45
7,10,16,35,36,42,45
2,21,26,29,30,35,38
4,14,17,19,21,33,38
2,8,10,15,17,20,24
2,8,9,10,24,26,41
4,12,16,27,37,39,44
26,34,38,41,46,48,49
6,9,18,22,25,32,44
1,5,7,13,14,33,46
11,26,28,30,32,35,45
1,2,11,27,34,37,48
10,15,21,28,32,36,37
1,14,15,18,26,42,48
6,29,30,31,36,42,45
4,13,25,26,27,37,40
19,25,26,27,28,44,46
8,9,14,20,33,41,45
8,11,13,18,28,42,45
2,17,20,23,29,33,47
1,4,18,20,30,43,44
13,23,24,29,30,39,45
13,24,28,30,35,38,43
3,4,11,16,31,41,48
13,15,27,38,41,48,49
9,12,14,16,22,30,31
4,24,26,28,30,35,41
8,16,18,27,28,37,46
3,7,12,18,31,33,35
5,13,26,27,39,45,48
5,22,24,26,30,43,49
8,9,14,19,28,31,46
15,20,29,39,40,43,46
3,6,13,17,22,25,43
2,14,30,34,38,47,48
10,14,15,16,42,45,48
3,4,7,12,17,26,34
2,7,10,11,21,26,47
7,12,14,33,37,40,41
6,18,19,26,37,39,47
2,5,7,13,15,30,38
1,3,6,8,14,20,30
3,12,25,30,42,44,45
8,27,30,32,34,35,42
18,19,32,36,38,40,43
5,13,18,28,31,38,44
7,15,24,25,27,43,47
2,3,5,18,37,38,46
4,7,8,10,16,20,36
5,6,8,13,24,37,46
3,8,11,20,28,36,38
5,15,21,26,34,39,47
1,4,20,24,28,43,47
4,19,23,32,43,46,48
2,4,18,27,28,31,45
4,7,11,13,41,43,49
2,5,12,19,21,22,37
8,20,28,34,36,37,39
1,23,26,33,35,38,42
3,4,5,14,29,34,49
10,17,18,21,27,30,47
13,16,22,26,35,36,39
9,16,17,27,32,38,47
6,9,16,19,20,24,30
1,2,5,10,11,25,34
7,9,24,30,35,42,43
1,3,16,33,34,40,42
1,6,10,16,18,21,31
5,10,11,20,26,38,46
4,6,7,16,18,40,46
12,17,32,36,43,44,49
12,16,24,29,36,40,47
3,5,17,30,36,47,49
2,5,10,11,23,25,31
3,11,16,24,31,39,43
12,13,16,30,32,35,37
5,7,29,35,39,41,49
3,4,14,19,24,41,48
3,9,10,16,25,38,46
11,14,15,22,24,28,35
11,16,17,20,37,41,48
1,2,11,15,25,36,46
1,12,16,28,36,43,49
9,11,17,25,34,41,49
6,15,18,19,25,44,46
1,28,30,37,43,45,47
1,4,6,8,23,25,33
3,9,24,25,28,36,40
9,16,24,30,39,40,45
1,3,14,33,35,39,45
19,30,33,34,36,41,48
8,15,16,21,31,37,39
1,2,4,21,23,35,40
3,4,5,7,31,33,40
3,8,15,21,22,39,46
1,2,6,24,27,34,38
3,22,25,37,38,41,48
15,18,19,31,32,40,48
7,19,22,23,24,25,32
6,8,12,14,18,36,49
2,18,20,31,35,37,46
5,24,35,40,41,44,47
23,24,34,40,41,48,49
6,16,33,39,41,46,47
13,14,16,32,33,41,46
8,9,20,28,33,43,44
4,5,9,12,19,30,37
1,18,27,38,45,47,48
1,16,22,24,35,42,43
10,11,13,15,16,29,42
11,19,29,35,38,45,47
6,12,16,30,31,37,45
5,7,10,18,20,29,35
3,11,18,19,35,36,44
4,11,12,28,31,33,35
7,8,16,21,33,35,37
2,10,13,15,31,44,46
3,17,21,22,23,29,44
12,14,17,18,23,33,38
2,5,17,29,34,40,48
1,5,6,14,26,31,43
1,3,20,23,35,36,39
3,7,10,13,19,28,33
3,4,6,10,23,34,41
1,5,11,14,27,31,40
7,13,20,23,35,41,44
10,23,26,37,39,40,45
3,4,6,8,9,33,48
1,4,6,10,23,41,49
2,6,8,19,21,23,34
6,12,21,26,33,45,49
12,13,22,27,32,35,37
4,10,14,26,35,39,49
4,6,12,16,18,38,41
10,22,25,28,37,40,45
1,3,18,20,41,42,44
5,14,15,26,30,39,47
11,20,33,34,35,36,39
1,9,25,27,31,36,43
6,9,13,33,40,42,47
1,13,14,26,31,37,39
2,15,21,38,41,44,45
12,19,21,23,28,30,36
9,12,17,27,32,39,46
1,6,7,16,22,31,33
5,7,26,28,29,38,46
10,21,34,36,39,44,48
7,15,26,28,34,37,42
3,7,8,32,37,39,48
2,5,13,23,25,42,47
2,4,5,11,16,20,46
1,4,12,24,45,48,49
4,13,19,34,35,45,47
2,19,27,29,36,40,43
2,3,9,11,32,43,49
10,13,16,17,18,32,45
3,8,17,29,33,37,49
1,24,27,29,36,42,48
2,7,17,25,29,42,46
14,21,25,27,29,36,46
2,13,20,29,32,37,46
3,23,35,38,41,42,49
2,3,6,14,20,40,41
4,6,11,12,21,29,37
8,11,16,28,29,37,46
12,16,18,24,26,42,43
4,16,23,26,32,36,43
4,12,18,20,24,30,46
10,12,16,22,23,39,42
10,19,21,26,36,45,47
9,11,18,24,37,38,45
1,7,11,27,31,33,35
1,2,5,7,20,29,31
1,10,16,26,31,33,36
1,2,7,15,23,29,40
4,7,20,22,26,28,29
13,19,22,25,27,28,32
6,22,25,31,41,47,48
8,11,16,17,28,32,42
6,8,10,21,24,26,38
2,10,15,20,21,35,48
1,6,15,22,37,47,49
12,21,25,27,32,33,40
10,11,12,18,41,46,47
1,4,9,30,34,36,41
1,9,32,34,43,47,49
5,10,18,20,21,23,38
6,8,13,33,36,41,43
19,22,24,25,26,41,43
6,13,17,20,28,31,42
5,21,25,35,39,43,45
9,18,20,28,33,35,44
14,17,26,33,36,39,48
3,5,8,20,21,46,49
9,19,24,33,45,48,49
5,6,15,17,26,33,49
1,10,16,23,29,35,39
3,8,20,29,30,42,49
2,3,7,26,32,34,49
14,18,22,27,39,43,46
5,14,17,21,39,42,47
2,3,6,28,35,43,47
3,6,8,11,14,26,31
6,8,11,13,27,38,49
12,17,20,22,35,41,43
6,8,11,16,17,19,24
1,3,17,28,29,37,49
10,15,19,21,24,28,30
13,19,37,38,40,43,48
6,10,16,27,38,40,45
7,10,15,23,30,36,44
4,9,18,32,35,38,40
3,6,7,20,22,31,34
1,10,17,18,24,28,32
4,9,34,35,40,41,43
7,21,37,38,40,48,49
5,15,26,29,31,40,46
2,5,16,24,27,29,45
7,15,18,28,31,36,47
6,25,26,37,40,47,48
4,14,16,23,30,31,40
6,8,19,23,26,37,44
14,16,21,22,26,38,47
9,16,19,29,33,37,40
12,28,31,38,40,41,45
2,3,6,15,22,26,35
9,14,15,17,23,35,48
7,16,31,35,39,44,48
1,6,9,11,17,37,39
2,13,18,24,27,37,43
2,4,12,17,18,41,43
12,14,25,37,40,41,45
3,18,27,35,42,43,45
1,3,7,12,18,46,48
1,2,18,23,35,43,47
3,9,21,28,40,47,48
2,4,6,9,17,30,44
2,9,10,19,32,34,48
11,13,16,26,30,48,49
8,12,16,17,35,39,44
3,9,10,20,24,40,42
1,8,18,20,23,33,47
6,18,29,34,35,39,46
1,4,9,10,15,17,27
2,15,21,23,24,30,32
4,7,10,18,38,42,45
9,17,20,27,36,38,42
4,8,14,20,32,33,41
7,10,11,27,36,44,47
2,6,22,28,38,42,47
1,6,7,11,25,27,35
18,20,21,31,35,37,40
2,3,8,16,24,41,47
1,8,17,21,25,32,43
3,8,34,36,40,44,47
4,5,8,16,21,29,37
1,18,25,28,35,44,48
4,6,12,13,23,33,46
2,19,23,34,43,46,49
7,19,22,25,41,45,47
3,5,20,26,29,36,43
3,9,12,15,20,33,40
1,4,8,10,20,23,41
10,20,24,25,27,33,41
2,3,9,10,17,32,34
4,11,21,22,26,27,32
3,6,11,20,24,31,43
4,15,19,22,26,38,41
10,20,21,26,43,48,49
11,12,20,23,25,37,49
11,14,17,20,21,35,49
14,15,17,28,34,44,49
4,11,21,24,39,40,41
4,18,26,27,34,45,49
6,8,11,13,22,32,36
3,5,25,27,34,39,44
1,2,3,10,28,30,44
5,7,8,16,38,39,46
7,12,16,27,37,39,47
1,12,13,21,33,40,44
6,16,24,32,36,45,47
7,28,33,34,38,43,45
6,8,13,30,32,35,36
4,6,9,19,32,34,35
15,22,27,38,42,46,48
9,10,24,30,43,44,48
10,14,20,28,37,47,48
10,17,18,29,30,35,46
8,9,15,22,35,38,43
3,7,8,35,37,46,49
4,8,20,26,41,42,45
7,11,17,20,29,34,36
11,28,30,31,33,34,49
12,16,21,22,30,35,48
2,8,14,20,28,38,49
4,7,20,31,34,39,48
5,7,9,22,34,36,40
1,7,17,19,24,26,40
6,9,11,16,23,34,42
8,11,13,27,28,38,40
2,3,14,20,37,41,43
4,14,20,32,39,43,47
2,6,23,24,37,44,49
1,13,17,23,24,35,47
6,10,11,16,28,29,39
7,8,13,14,27,33,48
2,3,10,20,21,26,36
16,19,23,27,29,43,44
3,5,19,25,37,38,42
1,21,24,26,32,34,40
3,18,20,23,25,27,34
3,4,11,18,37,42,44
3,7,11,21,32,39,49
2,26,31,36,39,40,47
5,6,22,31,40,42,49
3,5,9,18,25,29,40
5,9,12,14,22,27,41
1,13,16,18,20,23,41
3,18,21,24,35,36,41
4,5,7,8,10,12,15
9,11,17,21,23,38,48
4,10,11,16,18,21,47
5,8,18,20,23,40,43
8,14,16,28,30,40,44
8,14,16,21,40,47,48
5,25,26,34,38,42,43
7,10,20,33,35,42,44
15,22,23,27,31,40,43
10,16,20,34,35,41,48
4,8,10,16,36,39,41
1,15,27,30,32,38,41
2,7,13,31,37,42,46
3,6,19,31,34,42,45
15,17,22,29,31,33,34
12,20,24,27,33,35,40
4,5,12,18,32,36,38
16,18,20,21,30,46,47
4,12,19,25,28,36,38
2,3,8,16,20,22,43
7,8,21,26,30,33,42
16,17,30,38,45,47,48
4,5,21,22,23,28,34
1,6,13,20,31,34,35
2,24,35,38,39,41,48
2,7,9,12,18,24,31
1,2,8,25,30,36,37
1,3,10,15,25,28,31
7,8,10,15,24,26,41
11,12,16,22,30,32,49
3,7,13,16,34,37,43
20,25,30,33,34,39,42
15,19,22,27,33,36,45
6,19,22,27,30,34,44
2,8,13,15,27,33,42
8,12,16,23,24,25,48
6,10,12,16,17,43,46
4,13,15,26,35,45,49
7,9,10,13,26,39,42
3,8,24,25,31,34,43
14,20,22,28,37,44,48
9,12,17,20,29,40,49
2,13,16,18,19,42,43
17,25,30,32,38,39,48
8,9,13,14,18,38,41
1,14,17,34,35,42,48
14,20,24,30,32,42,47
3,16,22,24,27,30,31
15,20,26,30,35,36,46
3,21,26,31,35,42,46
13,16,24,29,33,40,49
4,9,15,20,21,45,46
3,14,16,25,31,33,41
1,3,10,17,18,44,46
9,18,19,24,36,45,46
3,13,16,24,38,39,43
3,4,7,8,39,43,45
6,9,11,39,40,44,45
2,12,17,20,23,36,48
5,6,13,15,16,34,46
21,26,31,33,40,42,44
10,26,28,33,34,35,40
4,19,23,24,32,47,49
13,17,23,28,32,35,37
7,8,9,16,21,28,48
12,16,19,20,28,34,42
10,11,18,24,26,42,47
2,14,15,24,40,43,44
2,6,12,15,16,22,49
1,7,23,36,37,39,41
6,19,20,25,31,35,36
5,6,10,17,22,36,48
2,6,20,22,30,34,49
6,15,19,26,43,44,49
2,9,23,29,30,34,43
5,9,12,18,24,35,42
3,17,19,20,34,35,43
14,16,17,36,45,46,48
5,12,15,39,44,46,49
11,18,26,31,35,43,46
1,8,17,18,21,32,49
2,7,15,38,43,44,47
2,9,12,13,27,28,36
2,12,15,18,21,22,25
5,19,24,34,35,38,43
5,7,10,15,22,45,47
2,6,10,16,36,39,43
2,3,8,11,15,39,42
9,19,21,24,39,43,48
8,18,21,27,33,46,49
3,10,19,21,27,35,36
4,6,21,26,30,34,35
10,13,15,18,25,36,47
2,3,8,20,28,31,34
3,6,37,40,42,44,48
2,14,15,17,24,38,40
8,11,12,13,22,33,47
7,12,16,19,21,24,47
9,16,17,19,22,41,43
9,15,17,28,35,39,41
1,2,5,6,38,39,46
5,12,24,31,39,45,49
14,23,24,25,28,41,45
3,8,13,30,38,45,47
5,9,10,32,37,44,46
1,18,19,29,31,32,46
8,16,17,28,32,34,47
2,25,26,37,39,48,49
3,6,16,23,27,28,34
1,9,25,28,32,41,48
7,8,17,18,20,40,41
2,10,15,17,34,40,47
3,10,21,27,30,33,44
3,6,10,33,39,48,49
5,11,22,29,38,42,49
3,10,13,23,31,41,45
3,12,17,22,36,44,45
12,17,18,32,42,46,47
4,10,15,16,30,39,42
4,6,11,14,27,37,39
3,14,16,25,29,30,37
11,19,30,35,40,41,48
2,4,9,16,29,31,39
10,27,28,29,30,42,44
9,14,15,32,34,35,44
7,19,32,37,38,47,49
2,6,18,20,22,35,41
15,20,22,25,37,45,46
1,9,15,22,37,39,49
1,3,26,28,36,44,49
1,3,11,14,16,31,45
6,8,10,17,28,29,38
3,5,7,13,39,47,48
6,13,20,35,42,43,49
1,5,9,19,27,35,48
8,9,11,22,24,42,46
1,2,5,26,29,36,47
5,7,8,9,17,40,42
4,11,21,22,35,36,45
23,27,32,34,35,41,42
5,7,8,10,20,46,49
1,8,15,17,22,25,38
8,11,14,26,33,34,36
1,11,16,22,23,30,40
5,16,29,34,37,38,47
1,20,22,32,35,42,44
3,11,21,23,26,36,38
1,3,14,31,39,43,47
4,25,27,29,38,40,49
6,7,11,12,17,29,45
5,11,17,23,24,35,39
4,6,37,42,44,45,48
8,13,20,23,37,38,45
6,14,24,26,28,36,47
5,13,16,18,21,43,44
3,18,21,24,29,37,47
6,14,15,21,27,30,46
4,7,12,13,19,24,39
2,14,15,31,33,45,48
13,18,21,23,27,44,46
6,13,15,36,39,41,49
15,27,37,40,41,42,44
1,8,10,17,19,25,48
1,8,18,29,30,31,47
9,24,34,39,43,44,45
14,20,24,25,35,44,49
9,12,21,26,31,38,47
3,12,15,17,33,42,49
4,6,24,31,40,41,49
8,10,31,35,40,46,48
14,15,28,33,39,47,49
4,6,9,10,32,42,45
10,11,12,14,19,23,41
4,12,13,25,35,40,45
9,11,14,15,28,35,47
1,4,8,13,30,34,46
2,10,11,15,20,21,22
4,6,25,35,39,44,46
5,17,27,30,33,38,42
1,3,18,21,30,41,47
4,7,15,18,27,30,34
8,12,24,33,38,44,45
3,29,30,32,41,43,45
1,14,17,21,27,43,45
6,17,22,30,33,40,46
2,10,17,33,34,39,49
1,4,6,7,8,16,35
3,4,20,25,30,35,48
2,8,22,35,41,47,48
7,22,24,25,32,42,44
2,11,12,20,31,36,47
12,13,17,18,24,35,43
6,9,10,13,14,24,48
3,11,13,14,30,39,48
15,18,22,24,32,38,49
1,4,14,21,32,48,49
6,21,22,26,42,43,46
9,17,23,39,40,41,46
12,16,17,20,23,36,43
10,21,36,37,44,46,47
1,19,20,32,33,45,46
3,12,23,24,37,42,44
7,8,27,33,38,39,49
16,17,19,23,24,39,43
15,24,25,30,37,44,49
11,13,16,17,18,23,45
6,9,17,19,38,44,45
3,7,8,14,17,28,37
4,19,26,33,34,45,47
7,8,12,16,39,44,47
1,15,31,37,41,42,46
4,18,21,22,35,43,45
4,10,13,20,39,41,45
21,29,32,35,36,44,49
8,12,17,21,27,36,41
11,26,32,38,39,42,49
3,12,35,38,39,41,47
1,22,23,28,34,41,46
7,8,10,24,26,38,49
6,10,28,31,37,38,39
4,10,12,28,32,34,41
5,6,8,23,37,47,48
11,14,18,27,36,45,47
3,4,23,28,30,33,34
7,8,11,16,30,32,47
11,23,27,28,29,34,49
4,5,11,25,32,46,47
10,12,15,17,21,24,29
1,5,7,21,24,29,49
12,15,17,39,42,44,48
5,20,29,31,37,42,47
5,6,7,23,28,38,41
4,9,13,19,26,35,47
3,14,22,35,36,38,48
3,18,23,33,40,46,49
9,11,25,29,42,45,49
1,9,13,23,35,37,49
1,9,17,19,21,28,37
1,2,3,15,22,37,41
7,16,17,26,30,31,49
3,13,16,33,35,37,40
3,13,24,26,31,32,48
11,12,15,17,21,24,25
3,17,22,27,30,37,48
17,20,35,36,39,40,44
3,4,6,19,32,45,47
16,20,24,30,33,37,48
7,9,13,20,26,34,41
18,23,38,39,43,44,46
2,18,19,24,37,43,46
17,20,22,28,34,40,47
10,17,19,26,28,29,30
8,10,15,18,29,40,42
12,14,15,16,28,29,35
15,22,24,26,37,42,49
7,21,22,33,34,37,47
5,10,15,19,22,32,33
2,14,18,21,35,36,47
2,14,15,17,24,31,44
6,8,17,20,25,40,49
1,2,4,6,8,17,37
3,6,9,17,30,37,48
10,14,26,36,38,46,49
1,10,15,16,17,44,46
23,24,36,38,42,45,46
5,7,12,15,35,45,47
5,9,20,31,32,39,43
8,16,28,31,40,43,44
4,7,10,16,31,36,40
7,8,21,25,32,40,49
12,15,28,33,37,44,48
18,23,30,40,41,44,45
9,13,15,16,17,44,46
12,16,32,34,38,39,46
17,31,34,37,39,43,44
22,23,25,27,44,45,47
2,5,6,11,27,35,38
6,9,24,28,39,42,48
9,14,16,21,32,39,44
3,16,17,21,25,33,41
1,12,23,27,30,31,37
18,19,23,30,36,42,43
11,22,29,38,39,40,46
5,6,32,33,39,42,47
7,8,10,11,19,34,45
2,27,30,31,37,46,47
11,14,18,20,37,41,46
5,12,13,28,33,37,43
2,3,5,22,23,32,33
15,17,28,30,35,37,47
2,8,10,26,35,37,44
7,16,17,29,32,33,46
1,9,24,29,34,46,47
3,4,14,28,29,40,41
1,14,21,30,41,42,46
2,9,14,21,29,31,44
24,30,31,33,40,41,48
1,11,14,16,25,32,34
5,16,18,29,45,48,49
5,23,28,29,39,40,47
7,10,12,23,40,48,49
8,9,38,42,44,48,49
18,19,22,27,29,36,47
3,7,15,25,33,39,47
7,10,15,16,21,23,36
2,15,18,19,22,27,49
1,2,18,26,27,39,42
2,20,25,26,46,47,48
4,7,29,35,39,43,44
3,13,14,23,33,36,45
14,26,31,34,37,45,48
11,12,14,16,20,33,48
7,17,22,32,34,40,47
2,11,15,17,40,43,49
1,5,19,20,23,24,32
2,3,5,15,21,27,35
1,6,9,14,35,38,45
8,9,15,19,20,30,46
7,8,10,28,46,47,48
8,10,18,19,34,36,40
7,9,11,16,22,45,46
4,15,28,38,42,45,47
5,6,7,9,13,37,44
5,11,19,26,28,30,39
12,13,22,25,32,38,41
12,15,16,31,44,46,48
6,9,22,23,35,41,48
5,9,11,18,35,40,49
20,33,40,45,47,48,49
8,13,27,31,36,39,48
9,21,22,36,38,45,46
6,20,22,26,29,39,43
7,16,18,20,36,42,43
2,7,16,25,27,46,49
1,3,22,26,29,31,37
3,10,11,22,26,37,39
13,31,33,36,38,39,42
4,10,13,16,27,37,40
11,25,34,39,41,44,48
3,10,17,20,21,25,34
8,11,13,17,30,31,48
1,5,7,14,18,21,34
4,11,12,20,26,36,38
3,5,6,11,30,40,46
2,20,31,36,43,44,47
6,10,16,19,22,25,43
4,16,29,32,34,42,46
17,25,29,32,33,35,49
3,14,15,17,22,27,30
9,16,20,23,33,42,49
7,8,21,26,41,48,49
4,5,11,13,17,23,36
12,14,17,18,27,28,46
12,19,28,34,37,40,49
10,11,15,23,30,31,49
2,3,17,18,23,34,42
6,33,34,35,37,41,48
8,12,19,20,30,32,44
5,8,14,18,21,27,42
2,6,11,13,31,33,44
6,12,19,28,29,30,47
10,14,20,28,35,40,42
6,17,25,32,34,38,42
7,8,10,27,30,37,41
2,18,26,30,33,40,48
13,22,28,32,40,46,49
3,25,28,31,39,44,49
4,8,11,20,30,39,40
3,9,21,22,23,29,43
1,8,9,22,33,35,36
5,12,13,14,27,30,33
11,20,31,33,37,47,48
6,14,18,20,25,37,43
3,4,19,26,28,35,41
1,8,15,23,24,32,46
3,11,13,24,29,40,41
2,10,24,25,31,38,49
2,3,5,10,12,30,35
1,2,8,35,42,43,44
15,22,23,27,34,36,48
2,14,17,18,24,36,43
1,2,11,16,25,28,41
3,10,21,26,30,35,49
3,4,10,14,23,24,49
2,6,7,14,21,36,38
6,8,14,22,39,45,49
4,16,18,23,39,44,49
11,28,29,34,35,39,44
5,8,12,20,33,42,45
3,4,14,17,33,38,44
1,12,20,22,30,34,38
6,8,12,13,16,28,37
4,13,23,24,37,42,45
4,6,7,34,35,41,46
3,6,19,27,29,31,34
2,9,12,19,22,26,39
2,3,4,14,22,26,36
3,10,18,24,30,41,48
1,2,18,31,32,39,45
4,10,17,19,22,31,37
2,3,20,23,27,34,49
6,11,15,25,34,37,44
1,14,15,17,23,31,40
3,6,19,20,26,30,40
5,26,30,42,44,45,48
3,4,14,15,19,20,44
2,4,5,9,16,35,37
14,27,29,35,41,42,49
14,23,24,25,34,41,43
8,11,20,28,36,43,47
2,12,13,19,27,30,31
5,6,9,16,25,27,39
4,11,14,22,37,39,44
14,17,21,31,32,33,43
5,20,21,25,26,30,33
8,10,12,13,25,27,31
9,10,16,24,26,44,48
4,7,13,24,26,27,43
1,2,3,6,12,20,41
3,4,13,15,21,29,48
4,8,13,27,28,34,47
3,6,8,9,18,20,45
4,13,18,20,25,38,47
4,6,8,11,25,40,46
1,14,15,28,29,36,47
6,11,12,13,28,34,46
12,19,20,24,26,39,42
6,7,10,28,33,38,42
3,10,13,19,21,23,28
5,9,24,26,31,37,49
19,22,28,30,39,43,48
7,9,10,20,27,38,39
3,7,11,21,25,31,32
4,5,21,32,41,42,45
2,13,15,18,24,34,35
3,17,20,25,36,44,48
9,15,16,17,30,35,43
3,5,11,19,24,46,47
7,19,20,30,31,35,46
12,22,26,31,35,40,48
1,6,7,24,31,36,39
1,3,6,7,13,14,48
5,8,11,15,18,29,37
5,26,33,36,41,46,48
2,5,27,32,35,36,48
5,8,24,26,29,34,36
6,8,12,16,18,23,27
5,13,17,23,40,41,49
2,6,11,17,20,24,38
9,19,21,22,23,43,49
7,10,15,25,26,34,38
3,5,6,25,37,43,45
6,7,18,32,39,43,44
3,4,22,27,33,41,49
3,23,28,40,42,43,45
14,15,16,19,30,36,46
2,6,11,12,16,39,45
15,18,19,25,32,42,49
3,11,12,19,35,45,47
6,18,21,23,24,32,48
15,18,19,20,34,43,48
17,21,25,26,29,38,45
15,20,23,31,35,44,46
5,12,17,24,39,48,49
3,7,30,31,34,45,49
1,5,11,25,34,43,46
19,20,21,30,32,39,42
6,25,32,36,40,45,46
2,12,14,18,20,26,27
1,3,21,23,25,32,37
3,7,11,15,18,32,33
12,16,20,27,32,36,43
15,16,20,35,36,45,49
2,3,8,15,26,43,48
5,7,18,24,28,41,49
1,2,5,9,16,29,31
9,11,18,31,38,43,46
7,18,19,29,39,47,48
4,13,14,15,34,46,47
6,17,23,24,25,31,38
1,15,26,28,31,39,49
1,5,25,35,38,44,47
2,8,12,14,33,37,47
9,10,13,22,28,40,45
11,18,23,36,45,46,48
4,7,16,32,43,46,48
12,24,32,37,43,44,46
5,21,25,26,35,38,42
7,15,20,23,32,33,35
6,19,22,25,31,37,44
3,12,16,26,29,36,42
5,10,20,26,34,40,46
7,10,13,23,39,43,49
8,24,28,34,37,43,45
20,21,22,25,27,28,33
2,6,9,21,34,37,43
9,15,21,23,41,43,44
6,15,18,26,41,46,48
1,2,8,13,22,45,46
2,13,22,28,35,41,42
2,23,29,32,39,40,42
12,22,24,29,32,47,48
2,3,4,20,23,35,44
1,10,15,20,24,30,41
16,20,31,42,46,48,49
12,18,27,30,33,43,44
7,10,11,15,37,38,43
